Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
A0A075B7F0;118,1208054;118,1208054;196,2543764;152,1799186;212,1185702;184,3650102;159,4594595;1383,258595;256,1212142;173,766408;455,6008138;571,2;164,7776809;229,4972392;1478,325859;346,8;173,8255034;161,6492288;320;346,8;109,1722595;148,2633438;312,5559097;491,4476316;536,1;516,3531823;826,0603175;212,1185702;90,79016222;90,79016222;185,38316;95,34275249;153,4960037;175,3883929;390,2717524;388,6497675;212,1185702;160,2731764;109,1722595;811,2343797;342,5218121;437,8236227;922,4004484;395,4630385;631,3060538;422,6001822;683,3;1253,3;779,3;81,3;674;723,3;211;155,4;137,0531822;66,95727986;225,021796;186,3993025;238,5353095;188,8404534;261,1159547;68,13186813;98,74411303;100,6279435;108,6342229;85,08634223;78,64992151;109,8901099;290,9106227;390,2717524;294,4166405;391,0854693;354,3552921;332,0257576;355,2386516;459,3771399;103,0873888;92,67399267;103,0873888;103,0873888;103,0873888;95,76138148;97,31543624;160,4026846;124,1610738;233,557047;102,6845638;127,5167785;1228,699552;414,7982063;1099,103139;943,4977578;2107,174888;538,5650224;111,9318182;256,25;242,6136364;515,3409091;181,8181818;191,4772727;222,1590909;133,0677291;78,88446215;141,0358566;98,00796813;191,2350598;131,87251;75,29880478
A0A075B7F1;89,82597055;89,82597055;248,0208711;73,93287982;6,333333333;5,534240363;6,333333333;6,333333333;8,6;5;9,2;4,8;12,24909072;19,7261642;25,81730264;6,333333333;25,81793842;99,50401;73,33333333;6,333333333;112,583668;4,467120181;93,2;79,44909072;271,5666667;10,204795;4,415724286;112,583668;6,077097506;6,077097506;72,24943311;4,257745101;3,764172336;4,623212775;24,70665949;4,415724286;6,333333333;97,16666667;112,583668;158,6;333,3201776;110,1119448;103,3617996;32,45033113;32,45033113;89,16951529;214,7;264,8;150,6;206;745,5;64,4;281,7;446,5;6,333333333;80,00723822;140,3333333;91,2731646;97,84909072;97,84909072;23,98971789;10,74829932;5,204081633;2,040816327;6,598639456;7,482993197;4,149659864;4,047619048;93,71609977;23,7822294;23,98971789;91,2731646;4,623212775;97,84909072;140,3333333;6,327409801;4,846526656;6,300484653;3,419493807;3,5271944;5,815831987;5,49273021;134,5381526;63,45381526;66,26506024;40,562249;111,2449799;91,96787149;23,27341533;22,13812677;23,14727215;32,45033113;31,03122044;52,06559445;13,00723822;23,7822294;92,071944;23,7822294;88,40107095;10,2406952;68,07423555;115,1358344;268,5640362;326,1966365;124,7736093;119,9223803;74,12677878;413,0659767
A0A087WSY6;14,6;25,2;21,2;126,8;22,1;27,2;44,7;26,2;9,7;18,9;97,5;25,5;3767,2;7104,9;4287,6;226,1;261,4;302,4;158;285,2;17,7;26,4;196;152,9;131,3;201,3;213,3;18,9;28,1;53;107,6;52,9;140,5;13,9;25,2;89,7;63,8;58,6;1;13,1;2,2;112,3;12,1;11,5;15,4;226,8;26,6;39,9;34,5;45,6;68,9;32,8;55,5;59,7;51,995439;17,38882554;178,1071836;39,85176739;60,14823261;107,2405929;75,14253136;31,15987461;37,36677116;29,40438871;32,1630094;26,01880878;25,01567398;33,85579937;29,89966555;106,4882943;27,62541806;245,2842809;34,44816054;187,5585284;82,40802676;25;32,09635417;16,08072917;20,3125;16,86197917;25,26041667;20,703125;63,55685131;206,6083576;59,2808552;272,9834791;47,71622935;64,62585034;90,46270066;72,23796034;108,1208687;107,082153;155,8073654;110,7648725;112,3142251;79,19320594;75,79617834;89,8089172;85,45647558;102,9723992;99,57537155;61,84615385;19,8974359;30,66666667;21,84615385;30,25641026;22,76923077;26,56410256
A0A087WTB8;802,9;232,6;237,9;17,8;171,8;47,9;78,4;34,6;18,13799319;148,0379932;38,2;55,36666667;11,23333333;79,16666667;214,1;144,4;28,66666667;63,02680514;73,6;144,4;33,70170348;126,030377;41,1;23,86666667;14,86666667;51,86013848;28,66666667;2,6;3,8;4,5;27,3;5,3;32,2;4,6;12,8;26,5;5,2;14,3;46,84031212;137,2333333;50,13333333;48,96013848;158,5666667;64,06666667;76,76666667;39,49884603;247,7;201,6;195,3;69,5;140,6;133,5;165;127,6;44,68211891;19,2;62,43333333;55,36666667;76,76666667;62,43333333;55,36666667;11,86666667;9,621785335;9,621785335;12,36666667;15,10761601;6,614169323;9,621785335;54,63237718;25,18958127;47,21397956;68,64490603;49,29113089;101,7804154;44,01582591;28,93198725;14,87778959;7,279489904;10,04250797;13,52284803;16,73751328;11,424017;19,7;64,33333333;55,36666667;61,99652709;62,43333333;62,43333333;62,43333333;162,7666667;62,43333333;62,43333333;19,7;19,7;19,7;15,37428268;55,36666667;19,7;55,1;19,7;7,540665958;19,7;66,09517529;33,93503682;46,84031212;12,1;69,43333333;12,1
A0A087WTT1;45,11681904;36,66460708;26,36921624;61,74145689;26,3101983;53,75167214;17,68177526;17,24683544;38,48603063;47,28720087;40,75885291;41,64809877;68,47865742;60,59832178;21,75632911;21,39021913;21,39021913;30,45831442;35,11112112;27,25735397;52,50326513;43,40165305;34,73380405;49,22291712;59,73488994;48,07978201;22,62609186;38,62668071;73,93665158;73,93665158;51,90699522;35,95528152;33,66247304;37,4835456;34,95012438;22,62609186;59,73488994;62,21573635;52,50326513;22,91666667;39,16729289;31,31113698;19,31698312;23,89121867;21,07690889;17,7407932;49,21839425;37,4835456;45,71598646;45,71598646;45,71598646;45,71598646;45,71598646;37,4835456;97,08135717;73,76869756;37,35862824;53,55709595;56,14739146;75,51988325;50,12769062;51,08597285;23,75565611;27,1040724;52,0361991;106,9230769;62,85067873;41,90045249;21,63597734;7,577903683;33,4631728;50,81444759;28,85977337;28,68271955;16,78470255;58,36855452;24,30262046;24,2180896;21,25950972;22,40067625;25,65511412;24,38715131;69,83021332;11,01436657;47,67087505;9,185894645;43,70918589;43,97039617;29,98417722;20,17405063;18,59177215;16,4556962;16,69303797;19,18512658;37,05603788;25,45382794;33,10970797;26,04577743;26,20363062;33,70165746;22,21783741;46,65891923;23,50377687;41,98140616;33,41080767;20,5403835;24,14294015;21,8768158
A0A087WU43;176,2;43,8;114,4;13,2;127,9;621,3;371;202,5;136,8;174,9;7,2;510,8;12,33069481;74,13333333;76,83333333;17,5;5,633333333;89,90852768;4,833333333;23,1;174,4;134,2;1;11,5;52,5;15,8;35,7;35,2;30,4;37,5;25,3;90,6;53;349,1;39,6;32,7;887,2;514,9;170;87,1;246,8;1,2;201,4;93,8;107;0,1;272,9;247,5;159,8;50,4;299,6;154,6;494,1;371,7;71,97889182;12,21635884;13,29815303;16,54353562;13,19261214;11,58311346;17,65171504;41,55164208;34,98334127;39,31461209;40,40932889;29,84293194;42,07520228;31,69919086;6,137254902;6,019607843;11,78431373;10,80392157;22,23529412;13,1372549;6,294117647;113,7998056;80,17492711;84,54810496;106,122449;99,31972789;148,6880466;105,1506317;183,6236934;49,12891986;194,7735192;30,66202091;132,9268293;67,24738676;509,4650206;288,7517147;154,3209877;267,0781893;525,9259259;299,3141289;258,7349398;137,0481928;206,1746988;164,0060241;296,2349398;123,3433735;199,8493976;204,7966632;164,3378519;170,8029197;104,6923879;148,2794578;146,7153285;296,1418144
A0A087WUI4;3052,8;51,4;11,7;15,5;10,4;25,7;41,7;31,5;352,4;27,2;3,6;12,8;259,9;259,1;103,4;7,6;3,9;11,4;7,9;7,1;4767;92,3;39,9;74,8;31,7;58;22,5;2652,8;31,8;24;17,1;44,7;20,6;1101,2;30,2;27;14,6;12,3;3064,5;110,5;110,7;59,2;67,5;67,4;51,1;36;5070,3;136,9;24,5;23;93,3;51,5;44;71,2;14,53333333;26,74908848;31,86666667;37,76666667;30,53333333;31,86666667;37,76666667;31,34726545;110,3156959;92,17429969;55,35793686;28,67941307;19,83103602;20,00889284;26,74908848;31,86666667;28,6;37,69314642;25,22647975;30,53333333;31,86666667;723,4579439;156,635514;40,93457944;34,57943925;24,76635514;37,19626168;51,68224299;59,93105771;29,73333333;42,16275259;37,76666667;31,86666667;31,86666667;36,34423898;80,44096728;57,11237553;23,18634424;18,84779516;31,3655761;72,63790279;35,60895685;293,2823594;52,86728564;38,99508465;38,23047515;51,88421628;123,1155779;48,74371859;70,85427136;1101,507538;262,3115578;812,0603015;77,38693467
A0A087WVQ6;24;84,9;53,3;389,8;26,6;22,3;22,2;20;30,3;69,4;85,7;17,5;55,2;27,4;64,9;124,7;26,7;51;336,6;307,7;34,7;48,8;46,2;60,6;22,5;20,3;18,1;20,1;48,2;21,1;65;13,5;35,8;39,1;66,5;51,3;19,9;28,6;74,7;32;15,7;175,5;11,9;10,8;28,7;39,3;37,2;56,2;52,1;187,5;31,9;60,6;42,5;36,1;66,92693809;49,30284439;97,43446737;74,84662577;84,2163971;85,05298383;55,71667596;48,28828829;29,36936937;25,09009009;46,48648649;57,47747748;58,87387387;44,86486486;37,85648574;26,724931;36,9825207;77,27690892;36,84452622;76,90892364;45,49218031;26,2063228;22,4625624;15,84858569;15,26622296;16,76372712;17,80366057;16,38935108;37,83553473;33,40434597;30,42181508;19,81252663;52,49254367;50,31955688;38,83840379;24,61477677;58,83050178;49,22955354;39,78664559;26,82734097;36,19683069;22,31025855;52,29357798;26,27189324;24,56213511;52,66889074;18,76563803;27,77953754;13,17706684;13,71555274;11,65663605;12,67025657;18,68862844;10,76971809
A0A087WW49;120,9249859;126,0119638;146,1959496;147,9279279;144,2255063;178,1381381;177,4493706;144,4444444;278,8628071;299,2378013;153,0930931;201,5091334;147,987988;164,5045045;147,987988;193,6266215;193,6266215;195,1077083;200,7426716;162,3380792;119,0637338;281,9887882;110,892173;153,0930931;153,0930931;150,1779612;213,4223879;123,8784597;141,3997248;141,3997248;299,2378013;141,3997248;174,6235891;140,4550363;141,3997248;299,2378013;153,0930931;175,3753754;119,0637338;123,9385198;321,0381007;118,8428823;368,1222013;483,2412523;369,490485;179,4198139;139,4387281;140,4550363;141,3997248;141,3997248;141,3997248;141,3997248;141,3997248;140,4550363;71,35135135;122,8828829;239,0990991;122,7027027;156,9369369;164,1441441;172,4324324;103,5772719;334,5821112;153,0930931;299,2378013;298,2931128;140,4550363;334,5821112;67,98029557;228,7356322;129,0640394;98,85057471;119,8686371;113,9573071;189,6551724;264,4804824;299,2378013;298,2931128;298,2931128;298,2931128;298,2931128;298,2931128;123,5194585;198,9847716;129,1032149;258,714044;110,4906937;123,1810491;151,906824;135,2086096;164,5045045;150,6906907;196,941079;292,7752061;160,4051565;602,5782689;378,2688766;468,8766114;309,3922652;127,6243094;237,0165746;119,0637338;382,9957029;140,4550363;278,8628071;414,6291042;153,0930931;153,0930931
A0A087WWG1;27,46815287;21,70730771;27,50463822;17,98407318;58,08596166;12,39037397;57,60667904;14,16699644;9,413261074;16,50970861;21,03032866;11,12471037;23,83590555;13,28320802;25,52433716;16,65339703;16,65339703;34,75551535;35,09486801;28,03299141;24,81422505;13,67913632;72,82942471;51,09534326;12,32813042;49,53192143;16,60142362;27,50463822;13,62831858;13,62831858;13,62831858;13,96755162;12,50737463;21,04842903;20,86325856;22,48663518;14,16699644;14,16699644;24,81422505;22,54320011;9,056758066;69,20861603;10,30207097;10,04068202;12,5499685;27,0253556;27,14785972;21,78117029;27,50463822;21,04842903;27,50463822;18,69875639;23,23747681;27,50463822;35,48388783;34,46347967;16,7462845;16,50970861;14,57411947;17,47787639;16,03042599;36,68141593;9,646017699;14,33628319;18,2300885;8,628318584;14,02654867;13,53982301;25,09276438;20,59369202;22,03153989;83,58070501;27,08719852;118,8311688;33,39517625;31,60997879;12,50737463;12,66961652;12,50737463;12,50737463;16,75767974;16,75767974;8,041401274;9,51433121;16,00318471;8,121019108;34,07643312;32,32484076;44,67748318;6,727344677;16,22477246;10,60546102;15,67075584;7,954095766;52,40233498;13,47103727;17,91647957;9,923664122;9,295015716;22,18230804;5,657835653;72,56990679;3,462050599;17,04394141;4,704837994;10,60807812;6,702174878;3,195739015
A0A087WX80;4,889550757;4,88054775;17,41741742;145,2047444;177,0033191;156,543123;196,5228386;101,0366826;16,133605;55,21788944;73,67833336;28,36771512;92,284689;90,49043062;111,7623604;14,99131298;14,99131298;62,81299015;73,48183735;44,80548264;4,120129064;114,6228873;198,821139;282,2214148;13,52516558;278,5177111;32,89328933;17,41741742;196,7425257;196,7425257;196,7425257;149,1970081;355,5109326;18,69472391;24,78014753;32,89328933;32,89328933;101,0366826;4,120129064;91,50717703;8,996831971;254,1911622;70,23524721;18,6736749;61,78055041;36,93693694;5,501049115;59,5268115;17,41741742;52,5410001;17,41741742;28,13919375;25,46230441;17,41741742;65,0974669;65,49259887;27,25860449;21,37161324;120,6629622;120,6629622;40,89113276;118,4738956;254,0829987;626,5060241;197,0548862;245,6492637;147,523427;185,9437751;6,543385491;66,28733997;7,728781413;749,6443812;2,370791844;481,1284969;42,15267899;43,56435644;44,77447745;20,62706271;45,98459846;32,06820682;56,27062706;70,62706271;2,233804914;22,85927029;4,542069993;15,71109456;3,723008191;6,403574088;70,27511962;35,76555024;168,4808612;38,09808612;96,53110048;6,459330144;58,94160584;10,40145985;11,13138686;9,854014599;18,49148418;52,61557178;14,35523114;112,9641284;2,391441158;10,9502832;8,055380743;13,40465702;12,02013845;3,272498427
A0A087WXE3;77,39504844;128,2748246;140,6226272;156,2824507;167,881549;245,482866;130,9035687;78,85739991;85,272317;136,6376362;112,2134356;105,6218955;259,5534787;130,529595;134,9977508;50,41263007;50,41263007;98,51827787;82,70269669;120,0925237;89,27161823;122,3442741;158,0577053;143,1583992;144,0809969;117,4055436;76,30573248;166,0043477;168,6096718;168,6096718;130,1654749;109,7396676;94,1104547;140,251492;110,0427566;76,30573248;144,0809969;276,4278297;89,27161823;145,3891138;71,58442719;134,4405101;81,69140801;70,48680469;66,681036;103,6446469;108,909635;140,251492;143,30975;143,30975;143,30975;143,30975;143,30975;140,251492;341,1214953;474,4548287;174,6105919;164,6417445;123,9875389;180,2180685;87,38317757;177,8497409;80,95854922;113,9896373;138,4715026;183,9378238;183,4196891;121,761658;146,8109339;66,97038724;177,904328;180,2961276;155,4669704;237,2437358;88,49658314;257,0700637;88,28025478;78,72611465;64,84076433;85,35031847;90,1910828;133,3757962;87,08288482;54,68245425;51,45317546;21,85145318;106,0279871;74,70398278;244,6693657;106,8825911;84,61538462;76,24831309;75,70850202;53,57624831;146,1851475;61,85147508;223,6012208;42,72634791;72,53306205;159,4099695;65,81892167;81,46240989;86,40576725;90,93717817;89,28939238;66,42636457;69,3099897;71,98764161
A0A087WY55;13,5;13,44811968;28,5;24,24841598;17,7;12,93333333;26,62200182;19,76666667;30,43208245;18,53052218;31,83548086;24,59206349;91,06666667;19,76666667;19,76666667;34,73333333;34,73333333;24,89445447;34,73333333;39,5;225,8;21,2;86,6;58,6;26,2;5,7;11,9;8,019480949;8,075068871;8,075068871;7,510123967;6,361914601;8,351790634;6,9;25,3;8,3;5,9;6,8;37,0571222;17,74811968;25,79713427;50,3;25,79713427;29,55238095;32,49850607;9,949648731;21,88000156;17,74811968;12,78614762;8,486147616;12,08145301;14,5502672;12,08145301;8,486147616;16,74451956;13,07263759;21,53494818;14,5502672;14,23052218;20,59139987;15,08750169;24,17355372;4,855371901;8,238636364;8,445247934;9,994834711;5,785123967;8,006198347;19,31564592;8,356062485;6,744359038;20,33225886;10,41408381;46,41705926;12,24894619;17,89118457;7,033402204;6,293044077;7,033402204;7,033402204;7,758551352;7,758551352;27,58496023;21,29428778;26,75343456;11,74981923;35,10484454;48,48156182;29,93137255;27,68609303;25,72969188;25,72969188;12,61868749;20,02240896;60,29411765;28,60644258;80,25210084;51,75070028;36,8697479;47,68907563;30,56722689;18,26666667;26,79122316;12,78614762;28,30376237;33,85238095;12,93333333;18,26666667
A0A087X0Q4;173,1;83,7;143,3;40,6;202,7;251,2;162,3;179,8;48,9;51,4;147,3;213,1;52,2;96,5;33;22,6;0,1;0,9;1,5;1,6;100;105;76,1;194,8;99,7;102,2;156,3;91,7;156,5;45,5;161;84,9;74,8;421,7;473,1;188,2;208,5;97,8;29,7;30,9;59,4;1,2;47,7;28,4;51,4;12,3;77,9;110,2;107,7;57;116,5;84;115,3;108,9;137,2666667;120,7758621;144,4;109,9666667;100,6666667;144,4;109,9666667;44,82758621;51,55993432;72,8516694;62,94471812;32,8407225;32,23864258;55,77449371;44,386149;100;53,83001049;77,96432319;71,14375656;108,7093389;70,3043022;50,98406748;122,6804124;40,4873477;43,95501406;90,34676664;98,03186504;57,82567948;112,7835052;128,4536082;129,5876289;140,7216495;104,9484536;133,2989691;111,9001919;111,8042226;209,596929;137,8119002;123,1285988;134,8368522;115,3571429;101,9642857;96,42857143;86,78571429;75,26785714;91,07142857;85,625;151,4;86,12142857;87,01458552;86,12142857;86,12142857;115,5;126,0333333
A0A087X0S5;55,94936709;56,77134955;86,39075317;88,832315;134,9366145;194,1276307;161,2229679;397,7739726;141,7637531;59,45439581;154,1623655;49,54288301;76,27291242;95,48540394;359,5319635;63,62869198;63,62869198;196,2611256;308,9690557;160,0701902;60,92827004;54,64647926;183,3317832;195,302895;97,11473184;201,955984;41,11111111;52,85056445;25,14843087;25,14843087;44,2587439;30,13570823;38,77228622;59,50365338;50,7564498;41,11111111;97,11473184;235,2681602;60,92827004;283,2762557;112,6958226;279,2040621;254,6803653;156,2401264;206,6550888;112,6771066;56,53303772;59,50365338;50,53468017;50,53468017;50,53468017;50,53468017;50,53468017;59,50365338;296,2321792;4,989816701;514,7657841;42,66802444;37,78004073;186,0488798;62,62729124;91,85750636;17,30279898;36,38676845;27,48091603;18,19338422;29,77099237;28,24427481;54,02684564;125,1677852;46,30872483;235,3467562;69,57494407;215,212528;143,2885906;83,33333333;84,93333333;29,6;43,33333333;50,4;102;62,53333333;69,36708861;83,29113924;54,43037975;43,29113924;49,11392405;64,30379747;242,6369863;250;357,1917808;357,3630137;478,7671233;156,8493151;156,6350711;105,9241706;131,9905213;112,7962085;168,2464455;240,2843602;162,7962085;265,2078775;70,02188184;182,9321663;76,80525164;70,02188184;71,99124726;50,76586433
A0A087X0X3;34,93475682;122,4007404;110,4818003;103,6345154;27,57737502;3,233333333;3,233333333;127,3770492;93,54082803;171,543132;67,30520095;47,66666667;40,8;50,5;76,4;35,9;1,4;6,6;1,7;5,5;42,58600237;110,4269294;35,03333333;103,6345154;87,46666667;104,5801418;37,82389078;15,9;103,3;165,1;41,4;68,3;29;105,8739314;71;50,92389078;75,31749409;46,23333333;42,58600237;110,889071;222;83,1373802;153,420765;155,9016393;155,9016393;62,45280169;125;146;166,4;34,7;432,6;33,3;79;154,6;361,1347518;375,3191489;108,5106383;125,8156028;88,08510638;143,6879433;128,6524823;81,69129721;46,71592775;47,53694581;122,5779967;254,0229885;222,4137931;62,15106732;43,81513367;22,24739465;166,3343906;47,1681015;135,3874037;51,60851835;29,72360671;64,50511945;42,3890785;40,40955631;43,07167235;44,84641638;70,37542662;56,38225256;88,4341637;6,806049822;65,48042705;11,69928826;29,89323843;9,430604982;203,2786885;162,295082;151,9672131;128,5245902;101,6393443;153,442623;104,3262295;79,45082742;47,66666667;79,45082742;55,69347568;98,62269504;65,6620877;156,4036223;159,6377749;187,1927555;169,9870634;87,96895213;104,7865459;145,7956016
A0A087X188;172,4;160;262,1;99,3;2057,7;2449,2;4526,1;1350,1;60,4;49,1;102,4;893,8;105,8864146;34,23333333;58,7;377,7;377,7;255,055188;204,2333333;353,7666667;2,8;1,3;635,5;230,4;14,8;411;86,6;44,84949907;232,9600597;232,9600597;125,5575279;142,8504471;97,68992161;4,9;14,2;67,5;260,5;19,6;111,6873356;36,18325991;76,06692386;144,0333333;47,65800294;77,64205682;34,53024963;193,9868908;79,13870315;36,86984208;37,50505699;92,19730626;59,57172366;65,8626791;54,63650875;48,58471398;136,9238736;265,2511652;11,08234076;113,9823925;26,98083894;25,42723977;16,10564474;147,256439;138,9697648;135,7222844;246,5845465;280,6270997;171,668533;159,5744681;50,02547122;11,81864493;95,10952624;23,43352012;34,53897096;92,35863474;84,36067244;603,6521739;184,173913;143,826087;117,9130435;156,8695652;313,2173913;275,6521739;140,5862458;73,61894025;110,4847802;30,5524239;87,14768884;107,3280722;158,7665198;83,52422907;58,14977974;47,31277533;48,01762115;44,14096916;123,5294118;86,31452581;111,1644658;79,11164466;59,30372149;67,22689076;63,1452581;280,5466238;132,7974277;224,1157556;180,0643087;111,7363344;137,9421222;62,54019293
