Accession;T1-02B001;T2-02B001;T3-02B001;T4-02B001;T5-02B001;T6-02B001;T7-02B001;T8-02B001;T1-02B002;T2-02B002;T3-02B002;T4-02B002;T1-02B004;T2-02B004;T3-02B004;T4-02B004;T5-02B004;T6-02B004;T7-02B004;T8-02B004;T1-02B006;T2-02B006;T3-02B006;T4-02B006;T5-02B006;T6-02B006;T7-02B006;T1-02B007;T2-02B007;T3-02B007;T4-02B007;T5-02B007;T6-02B007;T1-02B008;T2-02B008;T4-02B008;T6-02B008;T7-02B008;T1-02B009;T2-02B009;T3-02B009;T4-02B009;T5-02B009;T6-02B009;T7-02B009;T8-02B009;T1-02B010;T2-02B010;T3-02B010;T4-02B010;T5-02B010;T6-02B010;T7-02B010;T8-02B010;T1-02A001;T2-02A001;T3-02A001;T4-02A001;T5-02A001;T6-02A001;T7-02A001;T1-02A015;T2-02A015;T3-02A015;T4-02A015;T5-02A015;T6-02A015;T7-02A015;T1-02A020;T2-02A020;T3-02A020;T4-02A020;T5-02A020;T6-02A020;T7-02A020;T1-02A021;T2-02A021;T3-02A021;T4-02A021;T5-02A021;T6-02A021;T7-02A021;T2-02A022;T3-02A022;T4-02A022;T5-02A022;T6-02A022;T7-02A022;T1-02A023;T2-02A023;T3-02A023;T4-02A023;T5-02A023;T6-02A023;T1-02A025;T2-02A025;T3-02A025;T4-02A025;T5-02A025;T6-02A025;T7-02A025;T1-02A029;T2-02A029;T3-02A029;T4-02A029;T5-02A029;T6-02A029;T7-02A029
A0A087X0Q4;173,1;83,7;143,3;40,6;202,7;251,2;162,3;179,8;48,9;51,4;147,3;213,1;52,2;96,5;33;22,6;0,1;0,9;1,5;1,6;100;105;76,1;194,8;99,7;102,2;156,3;91,7;156,5;45,5;161;84,9;74,8;421,7;473,1;188,2;208,5;97,8;29,7;30,9;59,4;1,2;47,7;28,4;51,4;12,3;77,9;110,2;107,7;57;116,5;84;115,3;108,9;;;;;;;;44,82758621;51,55993432;72,8516694;62,94471812;32,8407225;32,23864258;55,77449371;44,386149;100;53,83001049;77,96432319;71,14375656;108,7093389;70,3043022;50,98406748;122,6804124;40,4873477;43,95501406;90,34676664;98,03186504;57,82567948;112,7835052;128,4536082;129,5876289;140,7216495;104,9484536;133,2989691;111,9001919;111,8042226;209,596929;137,8119002;123,1285988;134,8368522;115,3571429;101,9642857;96,42857143;86,78571429;75,26785714;91,07142857;85,625;;;;;;;
A0A087X0S5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;296,2321792;4,989816701;514,7657841;42,66802444;37,78004073;186,0488798;62,62729124;91,85750636;17,30279898;36,38676845;27,48091603;18,19338422;29,77099237;28,24427481;54,02684564;125,1677852;46,30872483;235,3467562;69,57494407;215,212528;143,2885906;83,33333333;84,93333333;29,6;43,33333333;50,4;102;62,53333333;69,36708861;83,29113924;54,43037975;43,29113924;49,11392405;64,30379747;242,6369863;250;357,1917808;357,3630137;478,7671233;156,8493151;156,6350711;105,9241706;131,9905213;112,7962085;168,2464455;240,2843602;162,7962085;265,2078775;70,02188184;182,9321663;76,80525164;70,02188184;71,99124726;50,76586433
A0A087X0X3;;;;;;;;;;;;;40,8;50,5;76,4;35,9;1,4;6,6;1,7;5,5;;;;;;;;15,9;103,3;165,1;41,4;68,3;29;;;;;;;;;;;;;;125;146;166,4;34,7;432,6;33,3;79;154,6;361,1347518;375,3191489;108,5106383;125,8156028;88,08510638;143,6879433;128,6524823;81,69129721;46,71592775;47,53694581;122,5779967;254,0229885;222,4137931;62,15106732;43,81513367;22,24739465;166,3343906;47,1681015;135,3874037;51,60851835;29,72360671;64,50511945;42,3890785;40,40955631;43,07167235;44,84641638;70,37542662;56,38225256;88,4341637;6,806049822;65,48042705;11,69928826;29,89323843;9,430604982;203,2786885;162,295082;151,9672131;128,5245902;101,6393443;153,442623;;;;;;;;156,4036223;159,6377749;187,1927555;169,9870634;87,96895213;104,7865459;145,7956016
A0A087X188;172,4;160;262,1;99,3;2057,7;2449,2;4526,1;1350,1;60,4;49,1;102,4;893,8;;;;;;;;;2,8;1,3;635,5;230,4;14,8;411;86,6;;;;;;;4,9;14,2;67,5;260,5;19,6;;;;;;;;;;;;;;;;;136,9238736;265,2511652;11,08234076;113,9823925;26,98083894;25,42723977;16,10564474;147,256439;138,9697648;135,7222844;246,5845465;280,6270997;171,668533;159,5744681;50,02547122;11,81864493;95,10952624;23,43352012;34,53897096;92,35863474;84,36067244;603,6521739;184,173913;143,826087;117,9130435;156,8695652;313,2173913;275,6521739;140,5862458;73,61894025;110,4847802;30,5524239;87,14768884;107,3280722;158,7665198;83,52422907;58,14977974;47,31277533;48,01762115;44,14096916;123,5294118;86,31452581;111,1644658;79,11164466;59,30372149;67,22689076;63,1452581;280,5466238;132,7974277;224,1157556;180,0643087;111,7363344;137,9421222;62,54019293
A0A087X1R4;40,5;437,6;466;163,5;165,8;44,8;85;38,9;44,3;155,8;81,3;150;;;;;;;;;63,9;177;9,3;7,6;192,8;2,8;1,7;;;;;;;25;184,9;56,5;30,7;36,1;;;;;;;;;110;488,8;333,2;678,1;266,9;291,6;236,2;137,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
A0A087X1Z3;83,8;161,7;48,9;48,7;25;17,4;32,4;15,1;67,7;87,8;99,1;36,7;274,6;105,1;118,5;16,8;52,1;5;3,6;3,4;36,6;39,8;278,5;118;209,1;45,1;33,6;123,9;90,3;99;61,2;91,9;45,5;116,2;107,4;36;41,9;46;149,6;112;116,7;11;89,6;147,7;87;42,2;55,3;76,8;56,2;113,6;39,3;55,3;43,6;61,5;132,9942784;63,12778131;149,7774952;75,27018436;97,83852511;88,04831532;69,80292435;194,2648592;51,51199166;44,00417101;76,53806048;81,75182482;79,5620438;64,65067779;277,3081201;66,74082314;108,0088988;195,3281424;124,2491657;81,20133482;66,51835373;84,69879518;288,7951807;112,2891566;157,4698795;72,1686747;938,4337349;466,9879518;103,6968577;36,59889094;108,5951941;15,98890943;94,36229205;172,9205176;90,08464329;89,48004837;226,1185006;63,8452237;72,43047158;83,79685611;116,5638767;70,04405286;119,2070485;74,00881057;95,33039648;84,40528634;68,45814978;;;;;;;
A0A087X2I1;311,8;67,1;37,3;19,8;28,2;64,8;42,7;13,4;294,1;170,6;11,4;22,4;507,7;116,9;116,2;9,8;6,4;5,7;7,6;9;90,2;21,1;7,4;12,2;11,7;6,5;4,3;10,8;10,9;13,4;16,5;14,3;19,4;8,3;17,9;33,5;32,1;33,1;6;13,6;1,6;3,9;8,1;1,2;5,3;4,3;278,1;153,1;119,9;8,1;51,3;10;13,3;20,4;51,70587319;21,82582957;12,91478423;8,303474061;12,71226048;14,42592304;13,58467051;24,0366661;6,077066712;7,044644373;13,73281277;15,70191818;15,43031743;7,791546427;8,989008597;2,459462401;6,812493198;6,529546197;8,009576668;5,680705191;5,996299924;63,53566681;19,40629154;27,55870625;24,50155073;26,14089499;32,78688525;37,21754541;8,04033092;3,438469493;8,906411582;2,740434333;8,143743537;7,768872802;17,58090429;6,5182465;8,056001836;5,278861602;4,854257517;7,952719761;23,70278856;9,601129545;14,26050124;18,97282033;17,49029298;16,13130957;16,8019767;74,91486947;92,16799092;189,7275823;78,8876277;57,66174801;54,08626561;44,72190692
A0A087X2I5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71,42857143;65,43778802;98,48584595;106,122449;134,0355497;162,2778144;115,9973667;82,07861426;39,37375083;65,5562958;89,34043971;47,90139907;35,64290473;31,37908061;;;;;;;;37,12029162;11,05710814;21,32442284;20,29161604;37,05953827;22,11421628;26,12393682;;;;;;;77,23146747;79,72768533;177,1558245;52,57186082;49,62178517;25,71860817;67,09200806;54,19744795;27,40094023;17,05842848;29,34855608;44,2578912;23,16991269;65,92214422;46,26675175;45,62858966;63,75239311;52,77600511;72,49521378;47,60689215
A0A096LPE2;92,9;114,3;84,4;51;123,7;55,6;88,4;32,9;70,1;102,4;17,6;47,8;160,9;155,3;233,8;3;94,3;1,5;4,1;17,5;83,7;142,5;55,4;13,5;324,5;2,2;11,2;43,4;57;111;68,7;103,2;99,3;54,2;58,1;38,2;24,1;12,1;165,5;177;165,8;4,5;161,8;48,4;66,4;32,7;60,9;72,5;67,7;107,2;174;58;191,7;256,1;185,2193995;115,2424942;146,6512702;242,4942263;223,556582;109,4688222;227,9445727;128,5382831;92,92343387;58,81670534;64,84918794;77,84222738;153,5962877;88,63109049;93,70558376;163,1472081;154,5177665;298,9847716;135,2284264;58,68020305;57,36040609;81,15671642;102,7052239;218,0037313;233,1156716;117,7238806;113,4328358;131,4365672;158,5872576;47,50692521;202,2160665;43,35180055;126,0387812;98,47645429;146,5960666;65,6580938;53,10136157;75,94553707;48,2602118;60,66565809;87,12998713;52,76705277;52,12355212;75,54697555;137,3230373;51,22265122;107,8507079;180,2631579;261,2573099;278,8011696;137,2807018;168,8596491;114,9122807;399,2690058
A0A0A0MQW3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46,04938272;21,48148148;107,9012346;22,03703704;46,04938272;51,2345679;60,92592593;68,14449918;82,43021346;70,77175698;76,02627258;56,97865353;57,30706076;66,66666667;62,70190896;118,061674;54,91923642;67,40088106;65,34508076;91,48311307;102,6431718;53,09139785;146,1021505;203,0913978;127,9569892;62,7688172;251,2096774;174,0591398;18,54219949;72,37851662;12,27621483;74,23273657;16,81585678;23,27365729;132,6086957;334,057971;289,4927536;299,8188406;600,5434783;339,673913;86,10755442;41,61331626;187,7080666;83,93085787;48,78361076;81,49807939;53,71318822;;;;;;;
A0A0A0MRT6;134,1;790,7;346,6;211,5;299,5;76,1;179,7;67,7;357,8;352,6;103,6;525,9;46,2;80,8;813,2;11;14,5;2,5;1439,4;1004;330,2;340,4;79,9;34,9;992,8;66,7;43,5;48,3;69;93,8;137,8;51,8;73,8;43,7;50,6;97,7;27,7;40,9;236,6;716,6;441,1;7,8;842,9;159,6;240,8;112,9;220,1;183,9;124,1;494,1;215;220,7;221,3;240,4;60,86480569;59,00383142;52,87356322;48,44006568;26,7104543;63,43732895;15,98248495;52,0240481;22,84569138;29,53907816;80,48096192;53,86773547;57,75551102;43,52705411;20,55916408;30,24569331;20,53092347;91,33013273;23,4397063;145,7497882;25,19062412;33,44293095;42,46124941;15,87599812;16,11085016;13,95021137;56,31751996;40,95819634;766,6666667;23,14814815;522,6851852;11,80555556;237,2685185;203,4722222;;;;;;;267,4176776;190,6412478;483,1889081;185,9618718;158,4055459;259,7920277;124,0901213;66,5190434;153,2329495;169,4419841;165,4561559;64,83613818;97,51992914;33,39238264
A0A0A0MS14;124,7;48,3;79;142,7;162,9;276,9;163,9;323,1;77,7;89,5;85,2;123,1;67,6;168,1;122,3;312,2;10,3;8;5,8;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;168,7;163,4;182;221,5;292,2;171,8;262,8;226,1;35,51401869;24,0913811;109,1381101;80,68535826;120,768432;106,8535826;148,4942887;119,895288;130,8900524;118,4991274;111,8673647;95,11343805;108,9005236;191,6230366;38,39779006;243,6464088;43,50828729;143,5082873;57,18232044;91,43646409;157,1823204;135,9534207;323,2896652;250,363901;304,0756914;196,3609898;292,4308588;322,4163028;118,0327869;263,4873323;148,5842027;315,9463487;82,414307;148,733234;95,96774194;193,5483871;205,2419355;314,1129032;270,1612903;319,1532258;220,1228879;275,5760369;209,06298;215,6682028;211,9815668;234,562212;314,1321045;112,4401914;200,3189793;179,9043062;132,8548644;183,7320574;150,5582137;177,9904306
A0A0A0MS15;;;;;;;;;;;;;;;;;;;;;;;;;;;;69,5;143;177,2;156,9;299;184,7;81,1;82,7;137,1;105;97,2;123,3;96,2;184,5;15,3;113,9;71,1;150,6;143,5;;;;;;;;;93,75;66,66666667;174,0530303;175,7575758;158,9015152;158,5227273;164,3939394;79,09215956;138,2393398;122,0082531;134,2503439;124,0715268;114,4429161;138,5144429;77,80748663;213,1016043;94,38502674;162,7005348;96,92513369;126,6042781;172,0588235;112,2203098;213,080895;173,83821;165,060241;105,6798623;161,7900172;217,383821;137,3493976;201,5060241;155,7228916;262,6506024;129,2168675;178,0120482;109,5305832;106,970128;134,5661451;146,230441;143,6699858;148,5064011;148,6885246;136,0655738;215,7377049;199,1803279;147,704918;155,2459016;157,0491803;47,91914388;70,15457788;106,0642093;49,94054697;59,4530321;45,42211653;106,6587396
A0A0A0MSQ0;176,1;101,8;110,2;153,5;337,6;779,8;999,2;567,5;;;;;;;;;;;;;99,2;68;81,5;40,7;61,1;52,5;72,2;22,7;90,1;66,4;136,5;21,9;91,6;43,5;48,7;102,3;127,2;492,6;;;;;;;;;64,4;38,7;45,1;47,9;36,9;77,9;150,8;89,9;;;;;;;;171,3903743;154,8128342;191,4438503;119,2513369;152,4064171;142,7807487;209,0909091;124,3886744;87,96653797;82,75418275;89,51093951;127,4131274;268,5971686;96,46074646;278,343949;349,044586;307,6433121;232,4840764;142,6751592;417,8343949;279,2993631;268,556701;124,742268;237,371134;111,8556701;162,628866;186,5979381;187,7169559;206,4085447;336,4485981;198,5313752;302,8037383;147,6635514;240,2578797;288,3954155;480,2292264;277,6504298;277,6504298;184,5272206;409,3123209;193,6619718;45,07042254;55,63380282;87,08920188;106,1032864;144,3661972;112,6760563
A0A0A0MTG2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,1;0,5;0,9;255;4,5;18,8;3,7;52,3;115,3;0,2;2,1;19;288,9;11,5;1821,3;164;97,1;306,8;59,9;3,7;19,8;21,5;809,5;34,6;17,8;22,3;14,8;159,2084264;78,55090967;0,734120651;22,21512927;38,74880306;31,40759655;21,64060006;179,3656716;8,656716418;30,93283582;23,58208955;10,2238806;9,888059701;6,791044776;106,6323907;1,388174807;2,776349614;3,804627249;4,730077121;28,89460154;4,473007712;115,5884996;5,21114106;7,77178796;2,964959569;4,582210243;2,291105121;11,63522013;45,99589322;115,4004107;98,97330595;62,21765914;297,3305955;78,43942505;254,3055556;149,1666667;238,6111111;41,94444444;29,86111111;220;238,1016043;22,86096257;92,11229947;18,18181818;38,77005348;119,5187166;13,5026738;;;;;;;
A0A0A0MTH3;;;;;;;;;;;;;;;;;;;;;;;;;;;;214,1;116,9;112,1;60,2;94,3;73,2;;;;;;;;;;;;;;340,6;72,8;47,2;79,1;68,1;21,9;32,8;45,1;;;;;;;;182,2259136;35,16057586;37,04318937;303,3222591;268,3831672;241,9712071;85,88039867;;;;;;;;;;;;;;;59,48275862;6,215970962;31,62431942;6,215970962;36,3430127;18,87477314;;;;;;;;;;;;;;70,65539112;67,14587738;48,9640592;58,94291755;21,64904863;17,58985201;15,4756871
A0A0A0MTS2;21,1;205,4;150,3;208,8;350,5;355,1;433,9;355,2;11,4;31,4;254,2;49,4;27;23,1;111;299;75,4;885,2;1435,1;664,5;13,9;48,2;221,9;295;214,4;515,7;96,1;7,2;12,5;28,4;85,4;29,4;192,8;7,2;22,5;125,7;29,6;85,7;21,1;243,6;37,2;180,3;95,7;107,1;142,3;131,9;6,3;17,8;19,5;55,3;36,5;32,5;40,6;33,4;56,23342175;50,66312997;105,5702918;167,3740053;101,5915119;98,14323607;145,3580902;37,42494997;51,70113409;31,62108072;66,17745163;58,23882588;54,63642428;57,30486991;33,42013889;126,9097222;171,1805556;169,6180556;133,59375;366,9270833;129,2534722;42,73858921;154,7717842;131,120332;115,4564315;70,85062241;291,3900415;181,5352697;118,9750693;100,1385042;204,8476454;74,09972299;124,9307479;124,9307479;43,58974359;189,5206243;201,7837235;108,6956522;60,64659978;80,26755853;118,128655;167,3976608;374,2690058;168,128655;144,8830409;177,6315789;103,5087719;37,83382789;120,6231454;128,041543;125,9643917;95,10385757;107,5667656;58,01186944
A0A0B4J1U3;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,3;5;7,9;75,4;0,3;182,6;12;16,5;64;9,2;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,73087819;40,74598678;15,25023607;186,8744098;11,80358829;117,374882;69,40509915;24,87616951;21,46395157;4,623004953;10,51183269;6,219042378;16,89598239;10,62190424;;;;;;;232,5884544;60,4283054;138,9199255;136,4990689;166,0148976;68,99441341;;;;;;;;;;;;;;
A0A0B4J1U7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39,65360073;45,39653601;73,92889699;82,49772106;75,29626253;55,69735643;73,65542388;190,3966597;331,3152401;220,6680585;269,9373695;321,5031315;210,6471816;269,9373695;85,48387097;521,8894009;290,3225806;290,7834101;359,6774194;361,9815668;311,5207373;68,79643388;105,2005944;51,56017831;136,2555721;90,93610698;122,5854383;129,8662704;87,33333333;185,6;139,8666667;136,6666667;78,53333333;131,0666667;;;;;;;86,51685393;115,7303371;112,8410915;144,9438202;120,0642055;184,2696629;181,540931;;;;;;;
A0A0B4J1V0;70,3;71,4;66,1;399,9;99,2;461,8;121,5;380,2;11,6;59,4;24,1;24,2;;;;;;;;;882,5;795,1;166,4;400,9;681,7;614,6;489;43,8;57;111,4;75,9;131,7;100;11;6,9;21;33,8;30,5;;;;;;;;;58,2;367,4;365,9;185,9;750,7;113,4;332,8;504,4;27,3826458;32,50355619;58,81934566;55,04978663;71,55049787;47,58179232;65,00711238;77,99779978;233,3333333;190,5390539;195,709571;306,8206821;138,3938394;257,7557756;38,25065274;107,7023499;25,91383812;109,7258486;37,07571802;71,67101828;99,60835509;45,21428571;74,71428571;36,35714286;44,78571429;44,28571429;96,14285714;89,57142857;75,40834846;234,9364791;72,68602541;318,6025408;57,80399274;87,47731397;31,84107443;36,76552882;46,50251819;61,27588137;53,60940123;60,10072748;58,52272727;75,18939394;52,20959596;79,10353535;78,47222222;90,08838384;111,489899;75,91006424;201,4989293;230,1927195;157,7087794;171,3062099;126,6595289;303,4261242
A0A0B4J1V1;104,4;75,9;93,6;119,9;137,1;186,7;240,3;122,9;21,9;45,2;38,4;52,3;134,3;186,4;136,4;975,3;2065,6;351,2;756,8;8,2;;;;;;;;30,1;37,4;58,5;352,5;85;617,5;42,8;119,2;268,7;288,2;216,9;;;;;;;;;;;;;;;;;105,8879392;36,27730294;165,2421652;113,5802469;118,0436847;160,7787274;183,28585;16,31382316;14,94396015;16,56288917;17,43462017;10,58530511;11,83063512;16,06475716;81,15107914;214,2446043;60,14388489;192,6618705;62,87769784;177,9856115;133,6690647;35,47351525;38,84430177;18,29855538;19,58266453;16,85393258;28,25040128;20,06420546;117,38437;138,277512;133,8118022;177,2727273;59,80861244;104,5454545;130,7222787;94,20142421;108,8504578;139,2675483;121,9735504;156,0528993;92,77108434;78,42278204;99,1237678;110,4052574;124,3154436;122,8915663;106,3526835;62,52900232;26,10208817;49,07192575;22,2737819;26,21809745;15,0812065;19,60556845
A0A0B4J1V2;145,9;67,7;83,8;19,4;106,2;290,7;102,6;143,4;;;;;;;;;;;;;132,1;187,1;546,4;251,9;541,9;265,1;510,7;104,6;175,2;345,6;242,8;413;351,9;76,3;75,6;142;249,6;234,7;104,2;101,6;210,1;7;158,9;125,9;152,6;269,4;;;;;;;;;127,753304;143,1718062;161,2334802;226,4317181;258,5903084;127,753304;263,4361233;;;;;;;;;;;;;;;106,5395095;240,0544959;144,1416894;174,386921;119,6185286;177,1117166;191,0081744;131,2138728;208,6705202;152,9865125;221,194605;94,21965318;116,7630058;73,31081081;82,43243243;82,43243243;138,1756757;109,4594595;150,6756757;113,1818182;144,7727273;124,7727273;204,0909091;149,5454545;107,9545455;151,5909091;;;;;;;
A0A0B4J1V6;169,3;116,1;127,6;78,3;181,6;378;278,5;180,1;;;;;156,2;146,7;171,1;15,9;6,9;8,9;8,4;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90,79118029;84,43579767;216,7315175;114,3968872;167,3151751;126,848249;139,5590143;19,76703142;105,3653371;28,30921285;30,32121426;52,62972114;46,80550653;68,33745146;68,51485149;207,5247525;138,1188119;168,7128713;136,6336634;164,4554455;201,1881188;129,0964778;180,8575804;179,7856049;205,6661562;135,0689127;201,6845329;214,3950995;98,09885932;119,391635;116,8567807;92,7756654;91,25475285;120,4055767;;;;;;;148,0906921;151,1933174;184,8448687;190,4534606;182,6968974;160,1431981;196,778043;51,27892814;69,18392205;77,8319123;79,0499391;75,39585871;59,80511571;79,6589525
A0A0B4J1X5;77,9;110,7;113;68,3;95,2;198,2;157,4;104;30,5;27,5;49,9;30,8;588,6;358,3;233,9;1075,1;681,4;1334,3;336,2;333,1;140,2;134,9;155,8;103,5;185,7;153,5;368,6;66,2;149,5;208,8;119,2;223,6;160,8;1,6;8,3;63,6;4,2;13,7;103;195,2;174,3;91,1;167,6;101,1;146,9;209,1;28,3;42,6;32,6;35,3;59,2;24,5;42,5;41,3;73,87258411;21,90408017;169,9355762;55,69076593;65,56907659;114,1016464;111,3099499;26,18961133;27,24300763;33,89030149;31,23864875;25,42680712;24,44605884;29,2771522;25,48369265;77,66721946;27,91597568;177,501382;36,42896628;112,3272526;79,15975677;49,617737;76,45259939;59,17431193;66,13149847;57,79816514;85,47400612;94,64831804;149,5508982;242,5149701;183,5329341;253,4431138;126,1976048;147,9041916;72,57383966;72,45328511;72,45328511;86,37733574;103,2549729;115,310428;90,14778325;82,95566502;95,07389163;103,2512315;123,3497537;95,36945813;113,6945813;57,6744186;60,46511628;62,79069767;57,05426357;62,79069767;52,40310078;73,64341085
A0A0B4J1X8;118,2;111,7;112,9;83,7;157,4;342,8;262,6;230;77,9;101,5;83,7;141,4;188,3;180,9;217,6;148,6;427,1;1310,4;1054,9;12,2;123,9;256,5;40,3;73,8;241,5;39,2;91,1;41,6;79,2;91,9;104,3;126,1;114,2;51,3;115,3;163,9;246,9;242;69,1;66,5;160,1;24,8;118,6;90;120,7;148,2;88,9;111,9;103,2;95,7;117,7;100;94;89,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
A0A0B4J1Y8;;;;;;;;;45,3;336,8;56,8;183;451,8;316,1;392,9;1393,4;8,8;649,5;6;8,6;;;;;;;;;;;;;;30,9;61;65,6;177,1;127;177,4;649,8;1095,1;34,8;635,9;162,9;458,6;297;94,5;186,7;139,4;40,3;271;75,8;108,9;103,9;;;;;;;;189,9731423;137,6007162;125,9623993;96,50850492;87,2873769;106,3563115;54,61056401;;;;;;;;;;;;;;;95,70552147;174,8466258;62,57668712;255,8282209;79,14110429;58,89570552;;;;;;;173,4126984;437,1031746;1101,587302;830,7539683;357,3412698;1271,031746;468,0555556;;;;;;;
A0A0B4J2B8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153,1;308,3;523,3;20,9;386,1;346,3;623;713,4;;;;;;;;;;;;;;;;;;;;;;;63,17880795;1233,377483;101,192053;494,1721854;291,7880795;280,5298013;642,384106;299,389002;964,7657841;1133,197556;1123,625255;1180,040733;881,2627291;879,2260692;17,61796043;76,56012177;18,30289193;62,59512938;37,78538813;18,68340944;65,57377049;50,6557377;88,52459016;99,50819672;80;76,72131148;29,09236093;6,813947298;11,60500399;7,133351078;12,37689646;8,011711472;7,15996806;109,6205962;196,2059621;248,7804878;146,2059621;149,5934959;112,601626;225,203252
A0A0B4J2D9;2,1;16,7;22,7;313,1;16;25,3;55,2;22;4,2;5,3;17,9;5,7;;;;;;;;;;;;;;;;1;0,6;4,7;3,5;2,3;1,7;1,4;5,4;7,3;34,2;59,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,024038462;10,74519231;4,591346154;11,46634615;5,408653846;7,139423077;4,110576923;;;;;;;26,23993217;15,81178465;28,74099195;32,0050869;29,33446376;20,30521407;122,6923077;139,7435897;176,7948718;187,3076923;186,7948718;204,6153846;177,0512821;;;;;;;
A0A0C4DGB5;;;;;;;;;;;;;;;;;;;;;;;;;;;;187,1;95,1;43,6;91,2;46;46;156;131,1;69,1;82,1;307;;;;;;;;;181,4;99,6;83,2;57,5;80,8;109,8;115,1;83,7;148,018648;140,5594406;105,7109557;120,6293706;134,1491841;105,9440559;109,5571096;119,2275399;46,85138539;127,6238455;163,9798489;97,22921914;99,24433249;74,13937867;186,4057673;51,28733265;82,59526262;35,22142122;96,70442842;60,96807415;70,85478888;95,94405594;40,76923077;58,32167832;38,11188811;41,81818182;56,36363636;189,3006993;66,7953668;18,91891892;60,23166023;26,15830116;80,01930502;49,32432432;128,0748663;77,36185383;98,30659537;35,82887701;41,35472371;79,32263815;132,4374421;199,7219648;164,5968489;97,21964782;89,62001854;79,05468026;85,72752549;;;;;;;
A0A0C4DGI3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48,79755138;57,45518146;67,6432007;259,4228247;50,76519458;189,8119808;47,83559248;34,89722967;18,76675603;23,45844504;22,87756926;13,717605;60,58981233;33,46738159;39,11491792;91,00642398;54,03283369;51,03497502;21,34189864;29,19343326;97,85867238;65,73875803;144,468237;56,10278373;106,6381156;41,75588865;90,88729017;24,46043165;65,52757794;59,83213429;36,15107914;37,11031175;43,70503597;;;;;;;
A0A0C4DGQ5;33,4;27,8;27,1;292,4;51,8;99,7;37,3;73,2;38,3;28,1;262,6;41,5;78,6;48,1;35,4;421,7;379,9;170,6;299,8;519;25,9;27,5;236,9;331,5;12,9;231,9;183;14,3;15,9;9;66,2;11,3;110,4;23,8;54;78,9;17,2;43,6;16,2;16,3;5,4;495,8;9,1;30,7;47,5;216,8;11,3;8,3;5,7;21,5;4,2;7,7;6,6;4;29,38856016;11,95266272;88,3234714;20,47337278;66,82445759;50,17751479;22,80078895;36,80878008;9,117771211;17,43351625;25,28493035;11,81933305;15,82946391;22,03461376;76,08938547;77,70949721;35,81005587;269,4972067;52,84916201;397,7653631;116,9273743;24,71330275;49,59862385;21,73165138;19,61009174;18,92201835;56,76605505;103,1536697;34,43246671;84,78123018;37,34939759;42,42232086;40,13950539;73,68421053;76,88593844;67,10923355;139,5292698;118,8292094;129,993965;60,35003018;101,1252813;44,41110278;122,2055514;56,63915979;57,91447862;100,9752438;52,96324081;34,37892095;11,85696361;10,03764115;15,05646173;8,720200753;16,1229611;4,391468005
